,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_n_estimators,param_objective,params,split0_test_f1,split1_test_f1,split2_test_f1,mean_test_f1,std_test_f1,rank_test_f1,split0_test_Accuracy,split1_test_Accuracy,split2_test_Accuracy,mean_test_Accuracy,std_test_Accuracy,rank_test_Accuracy,split0_test_precision,split1_test_precision,split2_test_precision,mean_test_precision,std_test_precision,rank_test_precision,split0_test_recall,split1_test_recall,split2_test_recall,mean_test_recall,std_test_recall,rank_test_recall,split0_test_auc,split1_test_auc,split2_test_auc,mean_test_auc,std_test_auc,rank_test_auc
0,6493.380223910014,90.0851452142361,41.98466396331787,6.470102810644843,9,500,binary:logistic,"{'max_depth': 9, 'n_estimators': 500, 'objective': 'binary:logistic'}",0.9882995561900624,0.9887626497795989,0.9869169334037726,0.9879930464578113,0.0007840613908667352,1,0.9993819945674536,0.999406583643019,0.9993098654811434,0.9993661478972053,4.104419104344965e-05,1,0.9986828075017249,0.9993724899598394,0.9986164392176593,0.9988905788930745,0.0003418380654494132,1,0.9781299913994348,0.978375721833149,0.975488389237007,0.9773313674898635,0.00130703799788942,1,0.989047311459407,0.9891794398497601,0.9877256682403094,0.9886508065164922,0.0006563917023790853,1
