,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_n_estimators,param_objective,params,split0_test_f1,split1_test_f1,split2_test_f1,mean_test_f1,std_test_f1,rank_test_f1,split0_test_Accuracy,split1_test_Accuracy,split2_test_Accuracy,mean_test_Accuracy,std_test_Accuracy,rank_test_Accuracy,split0_test_precision,split1_test_precision,split2_test_precision,mean_test_precision,std_test_precision,rank_test_precision,split0_test_recall,split1_test_recall,split2_test_recall,mean_test_recall,std_test_recall,rank_test_recall,split0_test_auc,split1_test_auc,split2_test_auc,mean_test_auc,std_test_auc,rank_test_auc
0,426.9506570498149,3.961800559105836,6.085654815038045,0.17521030687465033,7,50,binary:logistic,"{'max_depth': 7, 'n_estimators': 50, 'objective': 'binary:logistic'}",0.0017171066752522,0.0032175032175032173,0.0008593833924159416,0.0019313310950571198,0.0009745430908543678,9,0.9820217856839143,0.9820372127722491,0.9820236836663104,0.9820275607074912,6.868883939469412e-06,9,0.6666666666666666,0.7894736842105263,1.0,0.8187134502923977,0.1376444712975418,1,0.0008596604341285192,0.0016120365394948952,0.00042987641053197207,0.0009671911280517955,0.0004885678255398628,9,0.5004258939685452,0.5008020820212286,0.500214938205266,0.5004809713983466,0.00024284371875882272,9
1,785.6349392731985,1.9336564553776863,9.288297017415365,0.10987871647198949,7,100,binary:logistic,"{'max_depth': 7, 'n_estimators': 100, 'objective': 'binary:logistic'}",0.003856041131105398,0.006206527554842161,0.004712434400771126,0.004925001028906228,0.0009712826693228065,7,0.9820256511352831,0.9820507418781877,0.9820391455016689,0.98203851283838,1.0253017182118797e-05,7,0.6,0.725,0.6875,0.6708333333333334,0.05237418787490223,8,0.0019342359767891683,0.0031166039763567974,0.0023643202579258465,0.0024717200703572705,0.0004886372624508001,7,0.5009553092428376,0.5015474773047512,0.5011723195076654,0.5012250353517514,0.0002446084947433579,7
2,3342.60151831309,6.103948163407395,32.00047437349955,0.357733084568332,7,500,binary:logistic,"{'max_depth': 7, 'n_estimators': 500, 'objective': 'binary:logistic'}",0.01192885291298328,0.012559872272485366,0.01299116175061229,0.01249329564536031,0.00043623338714170455,3,0.9820701038260238,0.9820700691723859,0.9820855310077444,0.9820752346687182,7.2806248920598135e-06,3,0.6746987951807228,0.6555555555555556,0.7093023255813954,0.6798522254392245,0.022242559874027686,4,0.006017623038899635,0.006340677055346588,0.006555615260612574,0.0063046384516196,0.00022110780684973447,3,0.5029822418419467,0.5031398326016512,0.5032532060770626,0.5031250935068868,0.00011111056014569317,3
3,495.9678517977397,0.49666206462911433,6.371085007985433,0.08082168911470274,8,50,binary:logistic,"{'max_depth': 8, 'n_estimators': 50, 'objective': 'binary:logistic'}",0.0027876058754154605,0.005141388174807197,0.0030023589963542783,0.0036437843488589788,0.0010625888638475676,8,0.9820237184095987,0.982048809148768,0.9820294818545698,0.9820340031376454,1.0730573097579964e-05,8,0.6190476190476191,0.7741935483870968,0.6666666666666666,0.6866359447004609,0.06489295748407928,3,0.0013969482054588438,0.002579258463191832,0.0015045674368619022,0.0018269247018375262,0.0005337914955592585,8,0.5006906016056913,0.5012827407966878,0.5007453952835228,0.5009062458953006,0.0002671602451219824,8
4,851.772102355957,1.8549788706446053,11.287715514500936,0.18052172075277928,8,100,binary:logistic,"{'max_depth': 8, 'n_estimators': 100, 'objective': 'binary:logistic'}",0.005778491171749598,0.008331553086947234,0.006841992730382725,0.006984012329693186,0.001047109819343824,5,0.9820430456664425,0.9820565400664473,0.9820449436899283,0.9820481764742727,5.964499355071551e-06,5,0.6923076923076923,0.6842105263157895,0.6530612244897959,0.6765264810377593,0.016918524815940847,6,0.0029013539651837525,0.004191295002686728,0.0034390112842557765,0.0035105534173754185,0.0005290404380681717,5,0.5014388682370349,0.502077934383008,0.5017027765859222,0.5017398597353216,0.00026221207029077516,5
5,3453.294233004252,3.844726240628912,31.122107823689777,0.26105936421552706,8,500,binary:logistic,"{'max_depth': 8, 'n_estimators': 500, 'objective': 'binary:logistic'}",0.01761086356885211,0.019302152932442463,0.01822420004238186,0.018379072181225475,0.0006990965419220074,2,0.9821029601626582,0.9821280510549804,0.9820913291960038,0.9821074468045475,1.5323646177389766e-05,2,0.6916666666666667,0.7338709677419355,0.6466165413533834,0.6907180585873286,0.03562778526248816,2,0.008918977004083386,0.009779688339602364,0.0092423428264374,0.00931366939004105,0.00035498507929145837,2,0.5044230782032411,0.5048573701195196,0.5045749204931206,0.5046184562719604,0.0001799516419590032,2
6,508.48086436589557,0.9585080288562501,7.122402985890706,0.1626994808987821,9,50,binary:logistic,"{'max_depth': 9, 'n_estimators': 50, 'objective': 'binary:logistic'}",0.004284949116229245,0.007270394525820592,0.004070265638389032,0.005208536426812956,0.0014605858103849813,6,0.982035314763705,0.9820546073370274,0.9820294818545698,0.9820398013184342,1.0736832158030511e-05,6,0.6896551724137931,0.7083333333333334,0.6129032258064516,0.6702972438511927,0.04129385268474481,9,0.002149151085321298,0.0036539494895217626,0.0020419129500268674,0.0026150045082899763,0.0007359483722541932,6,0.501065718983493,0.5018131978749444,0.5010091477294565,0.501296021529298,0.0003664274426294818,6
7,1078.6947770118713,1.3969017900192926,12.972846349080404,0.48097429335485875,9,100,binary:logistic,"{'max_depth': 9, 'n_estimators': 100, 'objective': 'binary:logistic'}",0.00812052569718987,0.010451103764530234,0.007266509938020944,0.008612713133247017,0.0013458815733240056,4,0.9820585074719175,0.9820662037135464,0.9820449436899283,0.9820565516251308,8.788862404566926e-06,4,0.7169811320754716,0.6805555555555556,0.6415094339622641,0.6796820405310972,0.030817382274686573,5,0.004083387062110466,0.005265986029016657,0.0036539494895217626,0.004334440860216296,0.0006816335566486296,4,0.502026932599109,0.5026103595855241,0.5018082775642957,0.5021485232496429,0.00033854798470076567,4
8,3247.8882509072623,5.2216826988979905,27.30964167912801,0.8817856669721671,9,500,binary:logistic,"{'max_depth': 9, 'n_estimators': 500, 'objective': 'binary:logistic'}",0.020095187731359068,0.02345979076402832,0.018655925376298496,0.020736967957228628,0.0020129898260373867,1,0.9820932965342363,0.9821396474314993,0.9821067910313624,0.9821132449990326,1.9465211588674798e-05,1,0.6375838926174496,0.7025316455696202,0.6821705426356589,0.6740953602742429,0.02712267293872587,7,0.010208467655276166,0.011929070392262224,0.009457281031703386,0.010531606359747259,0.0010346495791614377,1,0.5050510944726319,0.505918284276033,0.5046882939685321,0.5052192242390657,0.0005160230956765215,1
