,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_n_estimators,param_objective,params,split0_test_f1,split1_test_f1,split2_test_f1,mean_test_f1,std_test_f1,rank_test_f1,split0_test_Accuracy,split1_test_Accuracy,split2_test_Accuracy,mean_test_Accuracy,std_test_Accuracy,rank_test_Accuracy,split0_test_precision,split1_test_precision,split2_test_precision,mean_test_precision,std_test_precision,rank_test_precision,split0_test_recall,split1_test_recall,split2_test_recall,mean_test_recall,std_test_recall,rank_test_recall,split0_test_auc,split1_test_auc,split2_test_auc,mean_test_auc,std_test_auc,rank_test_auc
0,7145.200147867203,12.475850718953179,47.619113047917686,2.2821652968695285,9,500,binary:logistic,"{'max_depth': 9, 'n_estimators': 500, 'objective': 'binary:logistic'}",0.9832069339111593,0.9860267820011644,0.9851882671104639,0.9848073276742625,0.0011822921108920726,1,0.9991147604361617,0.9992619342594301,0.9992180017748724,0.9991982321568212,6.1688258808712e-05,1,0.9969156667230015,0.9977276552768894,0.9973464746019712,0.9973299322006207,0.00033169925252966035,1,0.9698701085169352,0.9745971719829004,0.973322920092075,0.9725967335306369,0.001996963101699793,1,0.984893865308391,0.9872681174530373,0.9866259134178891,0.9862626320597725,0.0010027456707978571,1
