,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_n_estimators,param_objective,params,split0_test_f1,split1_test_f1,split2_test_f1,mean_test_f1,std_test_f1,rank_test_f1,split0_test_Accuracy,split1_test_Accuracy,split2_test_Accuracy,mean_test_Accuracy,std_test_Accuracy,rank_test_Accuracy,split0_test_precision,split1_test_precision,split2_test_precision,mean_test_precision,std_test_precision,rank_test_precision,split0_test_recall,split1_test_recall,split2_test_recall,mean_test_recall,std_test_recall,rank_test_recall,split0_test_auc,split1_test_auc,split2_test_auc,mean_test_auc,std_test_auc,rank_test_auc
0,2732.0990493297577,6.438892703541677,25.215882062911987,0.30754745881245743,9,300,binary:logistic,"{'max_depth': 9, 'n_estimators': 300, 'objective': 'binary:logistic'}",0.6849979221498823,0.6653562653562654,0.6709215878804882,0.6737585917955453,0.00826579755418261,1,0.9912099635874481,0.9907866788557469,0.9909316335622329,0.9909760920018093,0.00017564150166367765,1,0.9635619641465316,0.9593117408906883,0.9656773672521703,0.9628503574297967,0.0026470219534381815,1,0.5313776058456909,0.5092960773777538,0.5140247178936056,0.5182328003723501,0.009493135887963702,1,0.7655047833045828,0.7544502422007979,0.7568450683847459,0.7589333646300421,0.004748435227167407,1
